date,price,excise,surcharge
2021-07-06,4317.0,1145.0,338.53
2021-07-07,4297.0,1145.0,338.53
2021-07-08,4282.0,1145.0,338.53
2021-07-09,4262.0,1145.0,338.53
2021-07-10,4265.0,1145.0,338.53
2021-07-13,4283.0,1145.0,338.53
2021-07-14,4303.0,1145.0,338.53
2021-07-15,4323.0,1145.0,338.53
2021-07-16,4311.0,1145.0,338.53
2021-07-17,4313.0,1145.0,338.53
2021-07-20,4256.0,1145.0,338.53
2021-07-21,4219.0,1145.0,338.53
2021-07-22,4229.0,1145.0,338.53
2021-07-23,4224.0,1145.0,338.53
2021-07-24,4272.0,1145.0,338.53
2021-07-27,4291.0,1145.0,338.53
2021-07-28,4307.0,1145.0,338.53
2021-07-29,4308.0,1145.0,338.53
2021-07-30,4317.0,1145.0,338.53
2021-07-31,4311.0,1145.0,338.53
2021-08-03,4297.0,1145.0,338.53
2021-08-04,4283.0,1145.0,338.53
2021-08-05,4249.0,1145.0,338.53
2021-08-06,4243.0,1145.0,338.53
2021-08-07,4231.0,1145.0,338.53
2021-08-10,4222.0,1145.0,338.53
2021-08-11,4230.0,1145.0,338.53
2021-08-12,4243.0,1145.0,338.53
2021-08-13,4250.0,1145.0,338.53
2021-08-14,4259.0,1145.0,338.53
2021-08-17,4262.0,1145.0,338.53
2021-08-18,4254.0,1145.0,338.53
2021-08-19,4251.0,1145.0,338.53
2021-08-20,4215.0,1145.0,338.53
2021-08-21,4197.0,1145.0,338.53
2021-08-24,4210.0,1145.0,338.53
2021-08-25,4236.0,1145.0,338.53
2021-08-26,4264.0,1145.0,338.53
2021-08-27,4278.0,1145.0,338.53
2021-08-28,4308.0,1145.0,338.53
2021-09-01,4324.0,1145.0,338.53
2021-09-02,4296.0,1145.0,338.53
2021-09-03,4319.0,1145.0,338.53
2021-09-04,4323.0,1145.0,338.53
2021-09-07,4320.0,1145.0,338.53
2021-09-08,4310.0,1145.0,338.53
2021-09-09,4318.0,1145.0,338.53
2021-09-10,4312.0,1145.0,338.53
2021-09-11,4317.0,1145.0,338.53
2021-09-14,4328.0,1145.0,338.53
2021-09-15,4343.0,1145.0,338.53
2021-09-16,4368.0,1145.0,338.53
2021-09-17,4396.0,1145.0,338.53
2021-09-18,4423.0,1145.0,338.53
2021-09-21,4450.0,1145.0,338.53
2021-09-22,4469.0,1145.0,338.53
2021-09-23,4489.0,1145.0,338.53
2021-09-24,4516.0,1145.0,338.53
2021-09-25,4573.0,1145.0,338.53
2021-09-28,4600.0,1145.0,338.53
2021-09-29,4651.0,1145.0,338.53
2021-09-30,4678.0,1145.0,338.53
2021-10-01,4743.0,1145.0,338.53
2021-10-02,4737.0,1145.0,338.53
2021-10-04,4697.0,1145.0,338.53
2021-10-05,4730.0,1145.0,338.53
2021-10-06,4782.0,1145.0,338.53
2021-10-07,4833.0,1145.0,338.53
2021-10-08,4831.0,1145.0,338.53
2021-10-09,4862.0,1145.0,338.53
2021-10-12,4892.0,1145.0,338.53
2021-10-13,4928.0,1145.0,338.53
2021-10-14,4926.0,1145.0,338.53
2021-10-15,4918.0,1145.0,338.53
2021-10-16,4932.0,1145.0,338.53
2021-10-18,4932.0,1145.0,338.53
2021-10-19,4949.0,1145.0,338.53
2021-10-20,4934.0,1145.0,338.53
2021-10-21,4948.0,1145.0,338.53
2021-10-22,4947.0,1145.0,338.53
2021-10-23,4945.0,1145.0,338.53
2021-10-25,4967.0,1145.0,338.53
2021-10-26,4985.0,1145.0,338.53
2021-10-27,5047.0,1145.0,338.53
2021-10-28,5014.0,1145.0,338.53
2021-10-29,4991.0,1145.0,338.53
2021-10-30,4959.0,1145.0,338.53
2021-11-01,4981.0,1145.0,338.53
2021-11-03,4982.0,1145.0,338.53
2021-11-04,4958.0,1145.0,338.53
2021-11-05,4946.0,1145.0,338.53
2021-11-06,4961.0,1145.0,338.53
2021-11-09,4970.0,1145.0,338.53
2021-11-10,4964.0,1145.0,338.53
2021-11-11,4982.0,1145.0,338.53
2021-11-13,4970.0,1145.0,338.53
2021-11-16,4901.0,1145.0,338.53
2021-11-17,4921.0,1145.0,338.53
2021-11-18,4898.0,1145.0,338.53
2021-11-19,4890.0,1145.0,338.53
2021-11-20,4839.0,1145.0,338.53
2021-11-23,4886.0,1145.0,338.53
2021-11-24,4907.0,1145.0,338.53
2021-11-25,4927.0,1145.0,338.53
2021-11-26,4942.0,1145.0,338.53
2021-11-27,4813.0,1145.0,338.53
2021-11-30,4731.0,1145.0,338.53
2021-12-01,4672.0,1145.0,338.53
2021-12-02,4687.0,1145.0,338.53
2021-12-03,4654.0,1145.0,338.53
2021-12-04,4648.0,1145.0,338.53
2021-12-06,4648.0,1145.0,338.53
2021-12-07,4645.0,1145.0,338.53
2021-12-08,4740.0,1145.0,338.53
2021-12-09,4760.0,1145.0,338.53
2021-12-10,4776.0,1145.0,338.53
2021-12-11,4760.0,1145.0,338.53
2021-12-14,4760.0,1145.0,338.53
2021-12-15,4758.0,1145.0,338.53
2021-12-16,4746.0,1145.0,338.53
2021-12-17,4774.0,1145.0,338.53
2021-12-18,4751.0,1145.0,338.53
2021-12-20,4671.0,1065.0,338.53
2021-12-21,4621.0,1065.0,338.53
2021-12-22,4554.0,1065.0,338.53
2021-12-23,4561.0,1065.0,338.53
2021-12-24,4565.0,1065.0,338.53
2021-12-25,4551.0,1065.0,338.53
2021-12-30,4618.0,1065.0,338.53
2021-12-31,4611.0,1065.0,338.53
2022-01-01,4617.0,1104.0,329.12
2022-01-05,4639.0,1104.0,329.12
2022-01-06,4681.0,1104.0,329.12
2022-01-08,4692.0,1104.0,329.12
2022-01-10,4722.0,1104.0,329.12
2022-01-11,4735.0,1104.0,329.12
2022-01-12,4755.0,1104.0,329.12
2022-01-13,4767.0,1104.0,329.12
2022-01-14,4740.0,1104.0,329.12
2022-01-15,4781.0,1104.0,329.12
2022-01-18,4777.0,1104.0,329.12
2022-01-19,4795.0,1104.0,329.12
2022-01-20,4826.0,1104.0,329.12
2022-01-21,4841.0,1104.0,329.12
2022-01-22,4848.0,1104.0,329.12
2022-01-25,4827.0,1104.0,329.12
2022-01-26,4851.0,1104.0,329.12
2022-01-27,4918.0,1104.0,329.12
2022-01-28,4946.0,1104.0,329.12
2022-01-29,5013.0,1104.0,329.12
2022-02-01,4994.0,1104.0,329.12
2022-02-02,4982.0,1104.0,329.12
2022-02-03,4976.0,1104.0,329.12
2022-02-04,4986.0,1104.0,329.12
2022-02-05,5029.0,1104.0,329.12
2022-02-08,5052.0,1104.0,329.12
2022-02-09,5019.0,1104.0,329.12
2022-02-10,5005.0,1104.0,329.12
2022-02-11,4995.0,1104.0,329.12
2022-02-12,5039.0,1104.0,329.12
2022-02-15,5128.0,1104.0,329.12
2022-02-16,5077.0,1104.0,329.12
2022-02-17,5073.0,1104.0,329.12
2022-02-18,5067.0,1104.0,329.12
2022-02-19,5060.0,1104.0,329.12
2022-02-22,5069.0,1104.0,329.12
2022-02-23,5151.0,1104.0,329.12
2022-02-24,5160.0,1104.0,329.12
2022-02-25,5361.0,1104.0,329.12
2022-02-26,5437.0,1104.0,329.12
2022-03-01,5524.0,1104.0,329.12
2022-03-02,5774.0,1104.0,329.12
2022-03-03,6164.0,1104.0,329.12
2022-03-04,6366.0,1104.0,329.12
2022-03-05,6638.0,1104.0,329.12
2022-03-08,7290.0,1104.0,329.12
2022-03-09,7699.0,1104.0,329.12
2022-03-10,7344.0,1104.0,329.12
2022-03-11,7060.0,1104.0,329.12
2022-03-12,6920.0,1104.0,329.12
2022-03-15,6697.0,1104.0,329.12
2022-03-16,6351.0,1104.0,329.12
2022-03-17,6153.0,1104.0,329.12
2022-03-18,6405.0,1104.0,329.12
2022-03-19,6491.0,1104.0,329.12
2022-03-22,6763.0,1104.0,329.12
2022-03-23,6860.0,1104.0,329.12
2022-03-24,7099.0,1104.0,329.12
2022-03-25,7269.0,1104.0,329.12
2022-03-26,7185.0,1104.0,329.12
2022-03-29,7091.0,1104.0,329.12
2022-03-30,6990.0,1104.0,329.12
2022-03-31,6835.0,1104.0,329.12
2022-04-01,6648.0,1104.0,329.12
2022-04-02,6516.0,1104.0,329.12
2022-04-05,6543.0,1104.0,329.12
2022-04-06,6443.0,1104.0,329.12
2022-04-07,6411.0,1104.0,329.12
2022-04-08,6347.0,1104.0,329.12
2022-04-09,6302.0,1104.0,329.12
2022-04-12,6228.0,1104.0,329.12
2022-04-13,6406.0,1104.0,329.12
2022-04-14,6491.0,1104.0,329.12
2022-04-15,6664.0,1104.0,329.12
2022-04-19,6664.0,1104.0,329.12
2022-04-20,6647.0,1104.0,329.12
